"","OBJEC","LIB_F","Date","minT"
"4360",69,"FKT ANDRANOMAINTY","tmn_201510",17.96446304
"4361",70,"FKT ANOSY","tmn_201510",17.90470184
"4362",71,"FKT FOTSIALANANA","tmn_201510",18.04979498
"4363",72,"FKT AMBALADINGANA","tmn_201510",18.06980142
"4364",73,"FKT AMBODIARA","tmn_201510",18.57378968
"4365",74,"FKT SAHAFITOROKA","tmn_201510",18.83059535
"4366",75,"FKT MAROMENA","tmn_201510",18.54946489
"4367",76,"FKT ANDRANOFOLAHINA","tmn_201510",18.18713982
"4368",77,"FKT AMBORAKA","tmn_201510",18.37675672
"4369",78,"FKT IFANADIANA","tmn_201510",18.57923361
"4370",79,"FKT ANTAFOTENINA","tmn_201510",18.56235105
"4371",80,"FKT AMBODIRAFIA II","tmn_201510",18.45482378
"4372",81,"FKT FENOARIVO I","tmn_201510",18.66582951
"4373",82,"FKT AMBINANINDRANOTELO","tmn_201510",18.3052256
"4374",83,"FKT ANKABOKA","tmn_201510",18.19292625
"4375",84,"FKT AMBIABE I","tmn_201510",18.50733131
"4376",85,"FKT ANDRANOMAINTSO","tmn_201510",17.54879007
"4377",86,"FKT FIADANANA NORD","tmn_201510",15.2066366
"4378",87,"FKT MORARANO","tmn_201510",15.34262633
"4379",88,"FKT AMPASIMBOLA I","tmn_201510",16.41207947
"4380",89,"FKT SAKAVANANA","tmn_201510",16.87827797
"4381",90,"FKT AMBODIARA NORD","tmn_201510",16.49651215
"4382",91,"FKT AMBINANISERY","tmn_201510",16.98786695
"4383",92,"FKT VOLOBE","tmn_201510",16.0716469
"4384",93,"FKT ANTENIMBELONA","tmn_201510",17.35486115
"4385",94,"FKT AMBOHINIHAONANA","tmn_201510",17.30208868
"4386",95,"FKT MAROVORAKA","tmn_201510",17.31221986
"4387",96,"FKT TSARATANANA","tmn_201510",17.39425656
"4388",97,"FKT TSARARIVOTRA","tmn_201510",17.43391373
"4389",98,"FKT BEFOTAKA","tmn_201510",17.42902946
"4390",99,"FKT AMBOHITSARA","tmn_201510",17.41336077
"4391",100,"FKT FASINTSARA","tmn_201510",17.31461748
"4392",101,"FKT AMBATOMANJAKA","tmn_201510",17.45851827
"4393",102,"FKT TSARAKIANJA","tmn_201510",17.47489213
"4394",103,"FKT SAHAKONDRO","tmn_201510",17.45664094
"4395",104,"FKT MANAKANA SUD","tmn_201510",17.34380341
"4396",105,"FKT AMBODIARA SUD","tmn_201510",17.48144535
"4397",106,"FKT AMPASINAMBO","tmn_201510",15.46325537
"4398",107,"FKT AMBODIVOANGY","tmn_201510",17.0604288
"4399",108,"FKT AMBALAPAISO","tmn_201510",16.93463664
"4400",109,"FKT AMPITOMITA","tmn_201510",18.96232464
"4401",110,"FKT ANIVORANO","tmn_201510",17.57844342
"4402",111,"FKT KIANJAVATO","tmn_201510",17.90765129
"4403",112,"FKT AMBATOVORY","tmn_201510",19.0533631
"4404",113,"FKT ANTSINDRA","tmn_201510",18.20635772
"4405",114,"FKT BEFOTAKA","tmn_201510",19.02758358
"4406",115,"FKT AMPITABE","tmn_201510",19.47527875
"4407",116,"FKT AMBOATROTROKA","tmn_201510",19.00406023
"4408",117,"FKT AMBINANIVATOMENA","tmn_201510",20.28864496
"4409",118,"FKT AMBODIARA I","tmn_201510",19.55260443
"4410",119,"FKT MORAFENO","tmn_201510",19.07347584
"4411",120,"FKT BETAMPONA","tmn_201510",19.61664315
"4412",121,"FKT ANDRANOMAITSO","tmn_201510",19.21438624
"4413",122,"FKT ANTARETRA","tmn_201510",19.33734403
"4414",123,"FKT AMBODIROTRA","tmn_201510",18.77627425
"4415",124,"FKT ANDONABE","tmn_201510",19.05634964
"4416",125,"FKT AMPASIMBE","tmn_201510",19.31634827
"4417",126,"FKT ANDRORANGAVOLA","tmn_201510",19.12202212
"4418",127,"FKT AMBODIFONTSINA","tmn_201510",18.35455601
"4419",128,"FKT AMBALATENINA","tmn_201510",18.82704888
"4420",129,"FKT AMBALAFASINA","tmn_201510",18.67203407
"4421",130,"FKT AMBOHIMAHAVELONA BETOHO","tmn_201510",18.84458205
"4422",131,"FKT NOSIBE SUD","tmn_201510",19.0100584
"4423",132,"FKT MANDRIAPOTSY","tmn_201510",19.08643436
"4424",133,"FKT AMBALAVAONA","tmn_201510",19.14171523
"4425",134,"FKT LAVAKIANJA SUD","tmn_201510",19.32417635
"4426",135,"FKT AMBODIARA NORD","tmn_201510",18.61724617
"4427",136,"FKT MAHASOA","tmn_201510",19.59200285
"4428",137,"FKT AMBODIRORANGA","tmn_201510",19.18284207
"4429",138,"FKT AMBOHIMISAFY","tmn_201510",19.31652573
"4430",139,"FKT AMBALATABAKA","tmn_201510",19.4103494
"4431",140,"FKT ANIVORANO","tmn_201510",19.5478788
"4432",141,"FKT AMPASIMPOTSY","tmn_201510",18.74051827
"4433",142,"FKT AMBOHIMIARINA","tmn_201510",17.47734154
"4434",143,"FKT MATSITSIRANO","tmn_201510",16.9705015
"4435",144,"FKT BETAMPO NORD","tmn_201510",16.39229826
"4436",145,"FKT ANDRORANGAVOLA SUD","tmn_201510",17.26673982
"4437",146,"FKT ANALAMPASINA","tmn_201510",17.42626186
"4438",147,"FKT ANALAVORY","tmn_201510",17.01162338
"4439",148,"FKT AMBARO","tmn_201510",16.49237366
"4440",149,"FKT AMBOHIMALAZA","tmn_201510",17.57856563
"4441",150,"FKT MANJIRIANA SUD","tmn_201510",17.21473495
"4442",151,"FKT MAROSATROKA","tmn_201510",17.77701542
"4443",152,"FKT MAROLANANANA","tmn_201510",17.50063743
"4444",153,"FKT AMBODIMANGA NORD","tmn_201510",17.48319374
"4445",154,"FKT VOHITRARIVO","tmn_201510",17.46854009
"4446",155,"FKT SOANIHERENANA NORD","tmn_201510",17.47948795
"4447",156,"FKT AMBALAVARY","tmn_201510",17.42888879
"4448",157,"FKT FASINTSARA ANDAKANA","tmn_201510",17.4257991
"4449",158,"FKT NOSIMBOAHANGY","tmn_201510",17.45872476
"4450",159,"FKT AMBALAHERANA","tmn_201510",17.51291742
"4451",160,"FKT ANDRORANGAVOLA NORD","tmn_201510",17.44766861
"4452",161,"FKT AMBOHIMIRANTY","tmn_201510",17.5468893
"4453",162,"FKT MANDROALINA","tmn_201510",17.40852757
"4454",163,"FKT MORARANO","tmn_201510",17.44832352
"4455",164,"FKT AMBOHIMANGA SUD","tmn_201510",17.57609179
"4456",165,"FKT SAHAMARANA","tmn_201510",17.60002087
"4457",166,"FKT MASOAROVANA","tmn_201510",17.62101645
"4458",167,"FKT AMBILANIBE","tmn_201510",17.74089813
"4459",168,"FKT AMBODIARA","tmn_201510",17.56675843
"4460",169,"FKT AMBODIVOASARY","tmn_201510",17.52423019
"4461",170,"FKT AMBATOFANOKONANA","tmn_201510",17.58405437
"4462",171,"FKT AMBODIRAFIA","tmn_201510",17.83931831
"4463",172,"FKT ANTANJONA","tmn_201510",18.14479805
"4464",173,"FKT FALIARIVO","tmn_201510",18.06135933
"4465",174,"FKT AMBOHIMIERA","tmn_201510",16.24625309
"4466",175,"FKT MAROMANANA","tmn_201510",16.66874903
"4467",176,"FKT AMBOLO","tmn_201510",16.77307176
"4468",177,"FKT AMBINANITOMAROSANA","tmn_201510",16.97562285
"4469",178,"FKT AMBOHIDAZA","tmn_201510",15.1793449
"4470",179,"FKT AMPANTSONA","tmn_201510",14.54659202
"4471",180,"FKT AMBOHIMILANJA","tmn_201510",15.22024081
"4472",181,"FKT AMBOHIMAHAVELONA","tmn_201510",17.19717879
"4473",182,"FKT AMBOHIMAHATSINJO","tmn_201510",16.92429541
"4474",183,"FKT FIADANANA NORD","tmn_201510",17.47223375
"4475",184,"FKT AMBODIMANGA","tmn_201510",17.5007751
"4476",185,"FKT FALIARIVO","tmn_201510",17.54711854
"4477",186,"FKT ANTARAMBAKANA","tmn_201510",17.47965719
"4478",187,"FKT SAHALALONA","tmn_201510",17.77860652
"4479",188,"FKT ANDRORANGAVOLA","tmn_201510",17.93703297
"4480",189,"FKT VOHIMENA","tmn_201510",18.10747948
"4481",190,"FKT MANARINONY","tmn_201510",16.79979901
"4482",191,"FKT ANDEMAKA NORD","tmn_201510",17.5647507
"4483",192,"FKT TSINJORANO","tmn_201510",17.13070488
"4484",193,"FKT SAHASOMANGANA","tmn_201510",16.40515164
"4485",194,"FKT MAROFOTSY","tmn_201510",16.7743526
"4486",0,"FKT ANTARALAVA","tmn_201511",19.8718863
"4487",1,"FKT SANDRASATY","tmn_201511",19.88293747
"4488",2,"FKT AMBOHIMITA","tmn_201511",20.2256435
"4489",3,"FKT ANALAMARINA","tmn_201511",20.19438706
"4490",4,"FKT AMBALAFATAKANA EST","tmn_201511",21.70106381
"4491",5,"FKT AMBALAFARY","tmn_201511",21.68496128
"4492",6,"FKT MAROFOTOTRA","tmn_201511",20.46705706
"4493",7,"FKT AMBOHIMASINA","tmn_201511",21.09280891
"4494",8,"FKT BEFARY","tmn_201511",21.60208977
"4495",9,"FKT AMBATOHARANANAKELY","tmn_201511",21.44921366
"4496",10,"FKT AMBODIRAFIA EST","tmn_201511",20.79231291
"4497",11,"FKT AMBATOHARANANA","tmn_201511",20.56703358
"4498",12,"FKT SANDRAKELY","tmn_201511",20.36203303
"4499",13,"FKT AMBOHINIHAONANA","tmn_201511",20.2891956
"4500",14,"FKT AMBODIMANGA EST","tmn_201511",20.60709772
"4501",15,"FKT AMBOHITSARA I","tmn_201511",20.36890049
"4502",16,"FKT SAHOFIKA","tmn_201511",20.48560806
"4503",17,"FKT ANDRORANGAVOLA VATOFOTSY","tmn_201511",19.66688966
"4504",18,"FKT TSARATANANA","tmn_201511",20.388257
"4505",19,"FKT AMBODIGOAVY","tmn_201511",20.44585235
"4506",20,"FKT AMBODIMANGA OUEST","tmn_201511",19.95954886
"4507",21,"FKT VOHITRARIVO","tmn_201511",20.17800888
"4508",22,"FKT AMBOHIPO","tmn_201511",19.4184905
"4509",23,"FKT RANOMAFANA","tmn_201511",17.89079264
"4510",24,"FKT AMBATOLAHY","tmn_201511",17.40771706
"4511",25,"FKT TSARAMANDROSO","tmn_201511",18.71022678
"4512",26,"FKT VOHIMARINA","tmn_201511",19.5892029
"4513",27,"FKT MENARANO","tmn_201511",19.21211175
"4514",28,"FKT AMBODIAVIAVY","tmn_201511",19.52822486
"4515",29,"FKT AMPASIMPOTSY","tmn_201511",19.49011769
"4516",30,"FKT SAHANDRAZANA","tmn_201511",19.89054557
"4517",31,"FKT MAROTOKO","tmn_201511",21.47660813
"4518",32,"FKT AMBALAVIA","tmn_201511",21.1632813
"4519",33,"FKT AMBATOMITRATRAKA","tmn_201511",21.14641058
"4520",34,"FKT AMBARIJATSY","tmn_201511",21.26934046
"4521",35,"FKT AMBOHIMAHAVELONA","tmn_201511",21.4225106
"4522",36,"FKT AMBOATROTROKA","tmn_201511",21.48885439
"4523",37,"FKT MANDIAFASINA","tmn_201511",21.48502593
"4524",38,"FKT AMBODIARA SUD","tmn_201511",21.78210821
"4525",39,"FKT MANAMPANDRANA","tmn_201511",21.67726753
"4526",40,"FKT KIANJANOMBY","tmn_201511",21.32336276
"4527",41,"FKT MALAZAMASINA SUD","tmn_201511",20.98468389
"4528",42,"FKT MALAZAMASINA NORD","tmn_201511",18.50402347
"4529",43,"FKT ANTANJOMANGA","tmn_201511",19.52413985
"4530",44,"FKT BETAMPONA NORD","tmn_201511",19.58343753
"4531",45,"FKT AMBINANINDRANO","tmn_201511",19.98168739
"4532",46,"FKT TANAMBAO OUEST","tmn_201511",19.73839094
"4533",47,"FKT MANAKANA","tmn_201511",19.43766367
"4534",48,"FKT AMPASIMPOTSY","tmn_201511",19.50759197
"4535",49,"FKT MAROHARATRA","tmn_201511",19.96477396
"4536",50,"FKT SOANIERANA","tmn_201511",20.05323613
"4537",51,"FKT MALEMIAMBO","tmn_201511",19.82895741
"4538",52,"FKT AMPASIMADINIKAKELY","tmn_201511",19.4697898
"4539",53,"FKT AMBALAVOLO","tmn_201511",20.42131
"4540",54,"FKT AMBOHITSARA EST","tmn_201511",20.90037915
"4541",55,"FKT ANIVORANO","tmn_201511",20.54376356
"4542",56,"FKT MAHATSARA","tmn_201511",20.56873729
"4543",57,"FKT SAHOMBY","tmn_201511",19.92090856
"4544",58,"FKT AMBODIMANGA","tmn_201511",20.82990923
"4545",59,"FKT AMPASIMADINIKA","tmn_201511",20.6451984
"4546",60,"FKT SAHAVATANA","tmn_201511",19.99862104
"4547",61,"FKT AMBODIVOANGY","tmn_201511",19.03629058
"4548",62,"FKT AMBOHINIHAONANA","tmn_201511",20.31559815
"4549",63,"FKT KIANJANOMBY","tmn_201511",19.78821608
"4550",64,"FKT AMPITAMBE","tmn_201511",20.04637442
"4551",65,"FKT MANDRIVANY","tmn_201511",19.86431081
"4552",66,"FKT AMBODIPAISO NORD","tmn_201511",19.98461217
"4553",67,"FKT AMBODIPAISO SUD","tmn_201511",19.95001526
"4554",68,"FKT KELILALINA","tmn_201511",19.86827576
"4555",69,"FKT ANDRANOMAINTY","tmn_201511",19.90909379
"4556",70,"FKT ANOSY","tmn_201511",19.86359374
"4557",71,"FKT FOTSIALANANA","tmn_201511",19.9837392
"4558",72,"FKT AMBALADINGANA","tmn_201511",20.02698152
"4559",73,"FKT AMBODIARA","tmn_201511",20.49625341
"4560",74,"FKT SAHAFITOROKA","tmn_201511",20.74932372
"4561",75,"FKT MAROMENA","tmn_201511",20.48698329
"4562",76,"FKT ANDRANOFOLAHINA","tmn_201511",20.13043194
"4563",77,"FKT AMBORAKA","tmn_201511",20.2809901
"4564",78,"FKT IFANADIANA","tmn_201511",20.49141298
"4565",79,"FKT ANTAFOTENINA","tmn_201511",20.4763228
"4566",80,"FKT AMBODIRAFIA II","tmn_201511",20.38774743
"4567",81,"FKT FENOARIVO I","tmn_201511",20.59370346
"4568",82,"FKT AMBINANINDRANOTELO","tmn_201511",20.27968969
"4569",83,"FKT ANKABOKA","tmn_201511",20.13582067
"4570",84,"FKT AMBIABE I","tmn_201511",20.41950685
"4571",85,"FKT ANDRANOMAINTSO","tmn_201511",19.64283659
"4572",86,"FKT FIADANANA NORD","tmn_201511",17.33084589
"4573",87,"FKT MORARANO","tmn_201511",17.45417187
"4574",88,"FKT AMPASIMBOLA I","tmn_201511",18.50723922
"4575",89,"FKT SAKAVANANA","tmn_201511",18.95058193
"4576",90,"FKT AMBODIARA NORD","tmn_201511",18.56424257
"4577",91,"FKT AMBINANISERY","tmn_201511",19.0282132
"4578",92,"FKT VOLOBE","tmn_201511",18.1715397
"4579",93,"FKT ANTENIMBELONA","tmn_201511",19.40164091
"4580",94,"FKT AMBOHINIHAONANA","tmn_201511",19.36267759
"4581",95,"FKT MAROVORAKA","tmn_201511",19.39006424
"4582",96,"FKT TSARATANANA","tmn_201511",19.45538574
"4583",97,"FKT TSARARIVOTRA","tmn_201511",19.47387759
"4584",98,"FKT BEFOTAKA","tmn_201511",19.47485924
"4585",99,"FKT AMBOHITSARA","tmn_201511",19.44534927
"4586",100,"FKT FASINTSARA","tmn_201511",19.37431909
"4587",101,"FKT AMBATOMANJAKA","tmn_201511",19.49447108
"4588",102,"FKT TSARAKIANJA","tmn_201511",19.54110843
"4589",103,"FKT SAHAKONDRO","tmn_201511",19.55325428
"4590",104,"FKT MANAKANA SUD","tmn_201511",19.44021797
"4591",105,"FKT AMBODIARA SUD","tmn_201511",19.54881166
"4592",106,"FKT AMPASINAMBO","tmn_201511",17.57873441
"4593",107,"FKT AMBODIVOANGY","tmn_201511",19.15977228
"4594",108,"FKT AMBALAPAISO","tmn_201511",19.01777506
"4595",109,"FKT AMPITOMITA","tmn_201511",20.9929211
"4596",110,"FKT ANIVORANO","tmn_201511",19.68895261
"4597",111,"FKT KIANJAVATO","tmn_201511",19.95318914
"4598",112,"FKT AMBATOVORY","tmn_201511",21.03666415
"4599",113,"FKT ANTSINDRA","tmn_201511",20.24574681
"4600",114,"FKT BEFOTAKA","tmn_201511",21.08153808
"4601",115,"FKT AMPITABE","tmn_201511",21.46812931
"4602",116,"FKT AMBOATROTROKA","tmn_201511",20.97580876
"4603",117,"FKT AMBINANIVATOMENA","tmn_201511",22.17659777
"4604",118,"FKT AMBODIARA I","tmn_201511",21.48128269
"4605",119,"FKT MORAFENO","tmn_201511",20.99778643
"4606",120,"FKT BETAMPONA","tmn_201511",21.55779486
"4607",121,"FKT ANDRANOMAITSO","tmn_201511",21.15499096
"4608",122,"FKT ANTARETRA","tmn_201511",21.29127153
"4609",123,"FKT AMBODIROTRA","tmn_201511",20.72487751
"4610",124,"FKT ANDONABE","tmn_201511",21.02912534
"4611",125,"FKT AMPASIMBE","tmn_201511",21.28489469
"4612",126,"FKT ANDRORANGAVOLA","tmn_201511",21.07135345
"4613",127,"FKT AMBODIFONTSINA","tmn_201511",20.31746802
"4614",128,"FKT AMBALATENINA","tmn_201511",20.74632984
"4615",129,"FKT AMBALAFASINA","tmn_201511",20.6262368
"4616",130,"FKT AMBOHIMAHAVELONA BETOHO","tmn_201511",20.78798745
"4617",131,"FKT NOSIBE SUD","tmn_201511",20.92874627
"4618",132,"FKT MANDRIAPOTSY","tmn_201511",21.00667334
"4619",133,"FKT AMBALAVAONA","tmn_201511",21.06698154
"4620",134,"FKT LAVAKIANJA SUD","tmn_201511",21.25725208
"4621",135,"FKT AMBODIARA NORD","tmn_201511",20.58103205
"4622",136,"FKT MAHASOA","tmn_201511",21.54574155
"4623",137,"FKT AMBODIRORANGA","tmn_201511",21.11876353
"4624",138,"FKT AMBOHIMISAFY","tmn_201511",21.25468601
"4625",139,"FKT AMBALATABAKA","tmn_201511",21.37675259
"4626",140,"FKT ANIVORANO","tmn_201511",21.51245524
