"","OBJEC","LIB_F","Date","maxT"
"2683",147,"FKT ANALAVORY","tmx_2015_1",27.55583763
"2684",148,"FKT AMBARO","tmx_2015_1",26.96056318
"2685",149,"FKT AMBOHIMALAZA","tmx_2015_1",28.18849109
"2686",150,"FKT MANJIRIANA SUD","tmx_2015_1",27.72170917
"2687",151,"FKT MAROSATROKA","tmx_2015_1",28.04399844
"2688",152,"FKT MAROLANANANA","tmx_2015_1",28.2040495
"2689",153,"FKT AMBODIMANGA NORD","tmx_2015_1",28.13792167
"2690",154,"FKT VOHITRARIVO","tmx_2015_1",28.10820585
"2691",155,"FKT SOANIHERENANA NORD","tmx_2015_1",28.10220285
"2692",156,"FKT AMBALAVARY","tmx_2015_1",27.9900753
"2693",157,"FKT FASINTSARA ANDAKANA","tmx_2015_1",27.95118303
"2694",158,"FKT NOSIMBOAHANGY","tmx_2015_1",27.88425056
"2695",159,"FKT AMBALAHERANA","tmx_2015_1",27.96923661
"2696",160,"FKT ANDRORANGAVOLA NORD","tmx_2015_1",28.07659499
"2697",161,"FKT AMBOHIMIRANTY","tmx_2015_1",28.15295215
"2698",162,"FKT MANDROALINA","tmx_2015_1",27.97995909
"2699",163,"FKT MORARANO","tmx_2015_1",27.96783999
"2700",164,"FKT AMBOHIMANGA SUD","tmx_2015_1",28.09221537
"2701",165,"FKT SAHAMARANA","tmx_2015_1",28.07375317
"2702",166,"FKT MASOAROVANA","tmx_2015_1",28.08631063
"2703",167,"FKT AMBILANIBE","tmx_2015_1",28.11074638
"2704",168,"FKT AMBODIARA","tmx_2015_1",28.08209742
"2705",169,"FKT AMBODIVOASARY","tmx_2015_1",28.00679085
"2706",170,"FKT AMBATOFANOKONANA","tmx_2015_1",27.95339508
"2707",171,"FKT AMBODIRAFIA","tmx_2015_1",28.12749352
"2708",172,"FKT ANTANJONA","tmx_2015_1",28.25630117
"2709",173,"FKT FALIARIVO","tmx_2015_1",28.21192084
"2710",174,"FKT AMBOHIMIERA","tmx_2015_1",26.21237677
"2711",175,"FKT MAROMANANA","tmx_2015_1",27.10710343
"2712",176,"FKT AMBOLO","tmx_2015_1",27.2171038
"2713",177,"FKT AMBINANITOMAROSANA","tmx_2015_1",27.36785467
"2714",178,"FKT AMBOHIDAZA","tmx_2015_1",25.41945087
"2715",179,"FKT AMPANTSONA","tmx_2015_1",24.9050495
"2716",180,"FKT AMBOHIMILANJA","tmx_2015_1",25.27642314
"2717",181,"FKT AMBOHIMAHAVELONA","tmx_2015_1",27.66951461
"2718",182,"FKT AMBOHIMAHATSINJO","tmx_2015_1",27.19253018
"2719",183,"FKT FIADANANA NORD","tmx_2015_1",27.90302842
"2720",184,"FKT AMBODIMANGA","tmx_2015_1",27.78001945
"2721",185,"FKT FALIARIVO","tmx_2015_1",27.86872101
"2722",186,"FKT ANTARAMBAKANA","tmx_2015_1",27.82588106
"2723",187,"FKT SAHALALONA","tmx_2015_1",28.04713463
"2724",188,"FKT ANDRORANGAVOLA","tmx_2015_1",28.15195968
"2725",189,"FKT VOHIMENA","tmx_2015_1",28.20707254
"2726",190,"FKT MANARINONY","tmx_2015_1",26.82750429
"2727",191,"FKT ANDEMAKA NORD","tmx_2015_1",27.80677017
"2728",192,"FKT TSINJORANO","tmx_2015_1",27.1505127
"2729",193,"FKT SAHASOMANGANA","tmx_2015_1",26.3541745
"2730",194,"FKT MAROFOTSY","tmx_2015_1",26.90399411
"2731",0,"FKT ANTARALAVA","tmx_2015_2",27.70756647
"2732",1,"FKT SANDRASATY","tmx_2015_2",27.77113539
"2733",2,"FKT AMBOHIMITA","tmx_2015_2",28.11943956
"2734",3,"FKT ANALAMARINA","tmx_2015_2",28.01077547
"2735",4,"FKT AMBALAFATAKANA EST","tmx_2015_2",29.33640551
"2736",5,"FKT AMBALAFARY","tmx_2015_2",29.27053413
"2737",6,"FKT MAROFOTOTRA","tmx_2015_2",28.14238982
"2738",7,"FKT AMBOHIMASINA","tmx_2015_2",28.74511703
"2739",8,"FKT BEFARY","tmx_2015_2",29.09162359
"2740",9,"FKT AMBATOHARANANAKELY","tmx_2015_2",28.89183166
"2741",10,"FKT AMBODIRAFIA EST","tmx_2015_2",28.44060596
"2742",11,"FKT AMBATOHARANANA","tmx_2015_2",28.20019349
"2743",12,"FKT SANDRAKELY","tmx_2015_2",28.18569663
"2744",13,"FKT AMBOHINIHAONANA","tmx_2015_2",28.00929765
"2745",14,"FKT AMBODIMANGA EST","tmx_2015_2",28.20237028
"2746",15,"FKT AMBOHITSARA I","tmx_2015_2",28.08628342
"2747",16,"FKT SAHOFIKA","tmx_2015_2",28.21734894
"2748",17,"FKT ANDRORANGAVOLA VATOFOTSY","tmx_2015_2",27.45182713
"2749",18,"FKT TSARATANANA","tmx_2015_2",28.21040664
"2750",19,"FKT AMBODIGOAVY","tmx_2015_2",28.33522136
"2751",20,"FKT AMBODIMANGA OUEST","tmx_2015_2",27.79348336
"2752",21,"FKT VOHITRARIVO","tmx_2015_2",28.04000804
"2753",22,"FKT AMBOHIPO","tmx_2015_2",27.20165306
"2754",23,"FKT RANOMAFANA","tmx_2015_2",25.36460182
"2755",24,"FKT AMBATOLAHY","tmx_2015_2",24.97875633
"2756",25,"FKT TSARAMANDROSO","tmx_2015_2",26.32062541
"2757",26,"FKT VOHIMARINA","tmx_2015_2",27.13602094
"2758",27,"FKT MENARANO","tmx_2015_2",26.81808915
"2759",28,"FKT AMBODIAVIAVY","tmx_2015_2",27.24858834
"2760",29,"FKT AMPASIMPOTSY","tmx_2015_2",27.15047802
"2761",30,"FKT SAHANDRAZANA","tmx_2015_2",27.52208052
"2762",31,"FKT MAROTOKO","tmx_2015_2",28.79376899
"2763",32,"FKT AMBALAVIA","tmx_2015_2",28.60905392
"2764",33,"FKT AMBATOMITRATRAKA","tmx_2015_2",28.58641536
"2765",34,"FKT AMBARIJATSY","tmx_2015_2",28.69947968
"2766",35,"FKT AMBOHIMAHAVELONA","tmx_2015_2",28.8571808
"2767",36,"FKT AMBOATROTROKA","tmx_2015_2",28.90430895
"2768",37,"FKT MANDIAFASINA","tmx_2015_2",28.86100951
"2769",38,"FKT AMBODIARA SUD","tmx_2015_2",29.13435829
"2770",39,"FKT MANAMPANDRANA","tmx_2015_2",29.00404286
"2771",40,"FKT KIANJANOMBY","tmx_2015_2",28.67159713
"2772",41,"FKT MALAZAMASINA SUD","tmx_2015_2",28.81556063
"2773",42,"FKT MALAZAMASINA NORD","tmx_2015_2",26.42893619
"2774",43,"FKT ANTANJOMANGA","tmx_2015_2",27.62939676
"2775",44,"FKT BETAMPONA NORD","tmx_2015_2",27.72619042
"2776",45,"FKT AMBINANINDRANO","tmx_2015_2",28.02072324
"2777",46,"FKT TANAMBAO OUEST","tmx_2015_2",27.82919457
"2778",47,"FKT MANAKANA","tmx_2015_2",27.65467849
"2779",48,"FKT AMPASIMPOTSY","tmx_2015_2",27.65723946
"2780",49,"FKT MAROHARATRA","tmx_2015_2",27.99341872
"2781",50,"FKT SOANIERANA","tmx_2015_2",28.06506591
"2782",51,"FKT MALEMIAMBO","tmx_2015_2",27.78411905
"2783",52,"FKT AMPASIMADINIKAKELY","tmx_2015_2",27.50391753
"2784",53,"FKT AMBALAVOLO","tmx_2015_2",28.44662112
"2785",54,"FKT AMBOHITSARA EST","tmx_2015_2",28.78065503
"2786",55,"FKT ANIVORANO","tmx_2015_2",28.34887101
"2787",56,"FKT MAHATSARA","tmx_2015_2",28.49382486
"2788",57,"FKT SAHOMBY","tmx_2015_2",27.87227646
"2789",58,"FKT AMBODIMANGA","tmx_2015_2",28.79087017
"2790",59,"FKT AMPASIMADINIKA","tmx_2015_2",28.59347234
"2791",60,"FKT SAHAVATANA","tmx_2015_2",27.71112995
"2792",61,"FKT AMBODIVOANGY","tmx_2015_2",26.74548417
"2793",62,"FKT AMBOHINIHAONANA","tmx_2015_2",28.10326863
"2794",63,"FKT KIANJANOMBY","tmx_2015_2",27.60054164
"2795",64,"FKT AMPITAMBE","tmx_2015_2",27.85627029
"2796",65,"FKT MANDRIVANY","tmx_2015_2",27.67345508
"2797",66,"FKT AMBODIPAISO NORD","tmx_2015_2",27.81559699
"2798",67,"FKT AMBODIPAISO SUD","tmx_2015_2",27.71627274
"2799",68,"FKT KELILALINA","tmx_2015_2",27.67404637
"2800",69,"FKT ANDRANOMAINTY","tmx_2015_2",27.68147863
"2801",70,"FKT ANOSY","tmx_2015_2",27.57396679
"2802",71,"FKT FOTSIALANANA","tmx_2015_2",27.70059551
"2803",72,"FKT AMBALADINGANA","tmx_2015_2",27.743764
"2804",73,"FKT AMBODIARA","tmx_2015_2",28.05168109
"2805",74,"FKT SAHAFITOROKA","tmx_2015_2",28.27731459
"2806",75,"FKT MAROMENA","tmx_2015_2",28.19173975
"2807",76,"FKT ANDRANOFOLAHINA","tmx_2015_2",27.89274714
"2808",77,"FKT AMBORAKA","tmx_2015_2",27.99659205
"2809",78,"FKT IFANADIANA","tmx_2015_2",28.14579031
"2810",79,"FKT ANTAFOTENINA","tmx_2015_2",28.11677064
"2811",80,"FKT AMBODIRAFIA II","tmx_2015_2",27.85134367
"2812",81,"FKT FENOARIVO I","tmx_2015_2",28.11652243
"2813",82,"FKT AMBINANINDRANOTELO","tmx_2015_2",27.90047917
"2814",83,"FKT ANKABOKA","tmx_2015_2",27.85734554
"2815",84,"FKT AMBIABE I","tmx_2015_2",28.06566292
"2816",85,"FKT ANDRANOMAINTSO","tmx_2015_2",27.59655551
"2817",86,"FKT FIADANANA NORD","tmx_2015_2",25.12948449
"2818",87,"FKT MORARANO","tmx_2015_2",25.26438879
"2819",88,"FKT AMPASIMBOLA I","tmx_2015_2",26.56285248
"2820",89,"FKT SAKAVANANA","tmx_2015_2",27.17162959
"2821",90,"FKT AMBODIARA NORD","tmx_2015_2",26.63067379
"2822",91,"FKT AMBINANISERY","tmx_2015_2",27.19775813
"2823",92,"FKT VOLOBE","tmx_2015_2",26.25265288
"2824",93,"FKT ANTENIMBELONA","tmx_2015_2",27.64683821
"2825",94,"FKT AMBOHINIHAONANA","tmx_2015_2",27.63062484
"2826",95,"FKT MAROVORAKA","tmx_2015_2",27.73688698
"2827",96,"FKT TSARATANANA","tmx_2015_2",27.79237313
"2828",97,"FKT TSARARIVOTRA","tmx_2015_2",27.75478754
"2829",98,"FKT BEFOTAKA","tmx_2015_2",27.77580833
"2830",99,"FKT AMBOHITSARA","tmx_2015_2",27.66613054
"2831",100,"FKT FASINTSARA","tmx_2015_2",27.65184152
"2832",101,"FKT AMBATOMANJAKA","tmx_2015_2",27.69221416
"2833",102,"FKT TSARAKIANJA","tmx_2015_2",27.77335776
"2834",103,"FKT SAHAKONDRO","tmx_2015_2",27.72530662
"2835",104,"FKT MANAKANA SUD","tmx_2015_2",27.4718647
"2836",105,"FKT AMBODIARA SUD","tmx_2015_2",27.68925565
"2837",106,"FKT AMPASINAMBO","tmx_2015_2",25.45895791
"2838",107,"FKT AMBODIVOANGY","tmx_2015_2",27.49120069
"2839",108,"FKT AMBALAPAISO","tmx_2015_2",27.27549038
"2840",109,"FKT AMPITOMITA","tmx_2015_2",28.69766261
"2841",110,"FKT ANIVORANO","tmx_2015_2",27.60209808
"2842",111,"FKT KIANJAVATO","tmx_2015_2",27.86290547
"2843",112,"FKT AMBATOVORY","tmx_2015_2",28.8610186
"2844",113,"FKT ANTSINDRA","tmx_2015_2",28.04984747
"2845",114,"FKT BEFOTAKA","tmx_2015_2",28.76094194
"2846",115,"FKT AMPITABE","tmx_2015_2",29.0830393
"2847",116,"FKT AMBOATROTROKA","tmx_2015_2",28.25713538
"2848",117,"FKT AMBINANIVATOMENA","tmx_2015_2",29.54606062
"2849",118,"FKT AMBODIARA I","tmx_2015_2",28.88814502
"2850",119,"FKT MORAFENO","tmx_2015_2",28.45377463
"2851",120,"FKT BETAMPONA","tmx_2015_2",28.94546734
"2852",121,"FKT ANDRANOMAITSO","tmx_2015_2",28.55172591
"2853",122,"FKT ANTARETRA","tmx_2015_2",28.61056639
"2854",123,"FKT AMBODIROTRA","tmx_2015_2",28.08539089
"2855",124,"FKT ANDONABE","tmx_2015_2",28.31731759
"2856",125,"FKT AMPASIMBE","tmx_2015_2",28.54973764
"2857",126,"FKT ANDRORANGAVOLA","tmx_2015_2",28.520207
"2858",127,"FKT AMBODIFONTSINA","tmx_2015_2",27.71287333
"2859",128,"FKT AMBALATENINA","tmx_2015_2",28.27299308
"2860",129,"FKT AMBALAFASINA","tmx_2015_2",28.15715452
"2861",130,"FKT AMBOHIMAHAVELONA BETOHO","tmx_2015_2",28.26707602
"2862",131,"FKT NOSIBE SUD","tmx_2015_2",28.43370688
"2863",132,"FKT MANDRIAPOTSY","tmx_2015_2",28.50683386
"2864",133,"FKT AMBALAVAONA","tmx_2015_2",28.5538965
"2865",134,"FKT LAVAKIANJA SUD","tmx_2015_2",28.68319093
"2866",135,"FKT AMBODIARA NORD","tmx_2015_2",27.9777739
"2867",136,"FKT MAHASOA","tmx_2015_2",28.8646311
"2868",137,"FKT AMBODIRORANGA","tmx_2015_2",28.60627454
"2869",138,"FKT AMBOHIMISAFY","tmx_2015_2",28.6922782
"2870",139,"FKT AMBALATABAKA","tmx_2015_2",28.79577987
"2871",140,"FKT ANIVORANO","tmx_2015_2",28.93097707
"2872",141,"FKT AMPASIMPOTSY","tmx_2015_2",28.13378009
"2873",142,"FKT AMBOHIMIARINA","tmx_2015_2",27.75306129
"2874",143,"FKT MATSITSIRANO","tmx_2015_2",27.40175766
"2875",144,"FKT BETAMPO NORD","tmx_2015_2",26.66490826
"2876",145,"FKT ANDRORANGAVOLA SUD","tmx_2015_2",27.57194945
"2877",146,"FKT ANALAMPASINA","tmx_2015_2",27.81522115
"2878",147,"FKT ANALAVORY","tmx_2015_2",27.28371048
"2879",148,"FKT AMBARO","tmx_2015_2",26.71981221
"2880",149,"FKT AMBOHIMALAZA","tmx_2015_2",27.9370737
"2881",150,"FKT MANJIRIANA SUD","tmx_2015_2",27.46071995
"2882",151,"FKT MAROSATROKA","tmx_2015_2",27.81139164
"2883",152,"FKT MAROLANANANA","tmx_2015_2",27.95636144
"2884",153,"FKT AMBODIMANGA NORD","tmx_2015_2",27.87398379
"2885",154,"FKT VOHITRARIVO","tmx_2015_2",27.80609292
"2886",155,"FKT SOANIHERENANA NORD","tmx_2015_2",27.81069779
"2887",156,"FKT AMBALAVARY","tmx_2015_2",27.69410662
"2888",157,"FKT FASINTSARA ANDAKANA","tmx_2015_2",27.64686155
"2889",158,"FKT NOSIMBOAHANGY","tmx_2015_2",27.60223577
"2890",159,"FKT AMBALAHERANA","tmx_2015_2",27.67877103
"2891",160,"FKT ANDRORANGAVOLA NORD","tmx_2015_2",27.81872472
"2892",161,"FKT AMBOHIMIRANTY","tmx_2015_2",27.89174102
"2893",162,"FKT MANDROALINA","tmx_2015_2",27.68296255
"2894",163,"FKT MORARANO","tmx_2015_2",27.66958452
"2895",164,"FKT AMBOHIMANGA SUD","tmx_2015_2",27.81577618
"2896",165,"FKT SAHAMARANA","tmx_2015_2",27.79387149
"2897",166,"FKT MASOAROVANA","tmx_2015_2",27.81336489
"2898",167,"FKT AMBILANIBE","tmx_2015_2",27.83777046
"2899",168,"FKT AMBODIARA","tmx_2015_2",27.80660258
"2900",169,"FKT AMBODIVOASARY","tmx_2015_2",27.7376688
"2901",170,"FKT AMBATOFANOKONANA","tmx_2015_2",27.69725474
"2902",171,"FKT AMBODIRAFIA","tmx_2015_2",27.88245198
"2903",172,"FKT ANTANJONA","tmx_2015_2",28.02621486
"2904",173,"FKT FALIARIVO","tmx_2015_2",27.97854845
"2905",174,"FKT AMBOHIMIERA","tmx_2015_2",25.97559632
"2906",175,"FKT MAROMANANA","tmx_2015_2",26.83399611
"2907",176,"FKT AMBOLO","tmx_2015_2",26.94270715
"2908",177,"FKT AMBINANITOMAROSANA","tmx_2015_2",27.1042517
"2909",178,"FKT AMBOHIDAZA","tmx_2015_2",25.19106757
"2910",179,"FKT AMPANTSONA","tmx_2015_2",24.6216555
"2911",180,"FKT AMBOHIMILANJA","tmx_2015_2",24.98669894
"2912",181,"FKT AMBOHIMAHAVELONA","tmx_2015_2",27.38885689
"2913",182,"FKT AMBOHIMAHATSINJO","tmx_2015_2",26.93431358
"2914",183,"FKT FIADANANA NORD","tmx_2015_2",27.64153145
"2915",184,"FKT AMBODIMANGA","tmx_2015_2",27.54927329
"2916",185,"FKT FALIARIVO","tmx_2015_2",27.61851383
"2917",186,"FKT ANTARAMBAKANA","tmx_2015_2",27.56724781
"2918",187,"FKT SAHALALONA","tmx_2015_2",27.76876981
"2919",188,"FKT ANDRORANGAVOLA","tmx_2015_2",27.88882478
"2920",189,"FKT VOHIMENA","tmx_2015_2",27.95102209
"2921",190,"FKT MANARINONY","tmx_2015_2",26.55998694
"2922",191,"FKT ANDEMAKA NORD","tmx_2015_2",27.55898026
"2923",192,"FKT TSINJORANO","tmx_2015_2",26.92429543
"2924",193,"FKT SAHASOMANGANA","tmx_2015_2",26.09203528
"2925",194,"FKT MAROFOTSY","tmx_2015_2",26.66944312
"2926",0,"FKT ANTARALAVA","tmx_2015_3",27.28001701
"2927",1,"FKT SANDRASATY","tmx_2015_3",27.37412272
"2928",2,"FKT AMBOHIMITA","tmx_2015_3",27.73697168
"2929",3,"FKT ANALAMARINA","tmx_2015_3",27.62677892
"2930",4,"FKT AMBALAFATAKANA EST","tmx_2015_3",29.01056426
"2931",5,"FKT AMBALAFARY","tmx_2015_3",28.96332408
"2932",6,"FKT MAROFOTOTRA","tmx_2015_3",27.76277703
"2933",7,"FKT AMBOHIMASINA","tmx_2015_3",28.41648885
"2934",8,"FKT BEFARY","tmx_2015_3",28.78769827
"2935",9,"FKT AMBATOHARANANAKELY","tmx_2015_3",28.54904684
"2936",10,"FKT AMBODIRAFIA EST","tmx_2015_3",28.11771359
"2937",11,"FKT AMBATOHARANANA","tmx_2015_3",27.84896505
"2938",12,"FKT SANDRAKELY","tmx_2015_3",27.81575737
"2939",13,"FKT AMBOHINIHAONANA","tmx_2015_3",27.63898465
"2940",14,"FKT AMBODIMANGA EST","tmx_2015_3",27.84901419
"2941",15,"FKT AMBOHITSARA I","tmx_2015_3",27.70970879
"2942",16,"FKT SAHOFIKA","tmx_2015_3",27.84306314
"2943",17,"FKT ANDRORANGAVOLA VATOFOTSY","tmx_2015_3",27.01476458
"2944",18,"FKT TSARATANANA","tmx_2015_3",27.83364306
"2945",19,"FKT AMBODIGOAVY","tmx_2015_3",27.93968788
"2946",20,"FKT AMBODIMANGA OUEST","tmx_2015_3",27.39584149
"2947",21,"FKT VOHITRARIVO","tmx_2015_3",27.64207293
"2948",22,"FKT AMBOHIPO","tmx_2015_3",26.74886983
"2949",23,"FKT RANOMAFANA","tmx_2015_3",24.83724189
"2950",24,"FKT AMBATOLAHY","tmx_2015_3",24.43624916
"2951",25,"FKT TSARAMANDROSO","tmx_2015_3",25.82717108
"2952",26,"FKT VOHIMARINA","tmx_2015_3",26.65738578
"2953",27,"FKT MENARANO","tmx_2015_3",26.31713074
"2954",28,"FKT AMBODIAVIAVY","tmx_2015_3",26.78533036
"2955",29,"FKT AMPASIMPOTSY","tmx_2015_3",26.66606293
"2956",30,"FKT SAHANDRAZANA","tmx_2015_3",27.06644535
"2957",31,"FKT MAROTOKO","tmx_2015_3",28.43092606
"2958",32,"FKT AMBALAVIA","tmx_2015_3",28.26646791
"2959",33,"FKT AMBATOMITRATRAKA","tmx_2015_3",28.24246546
"2960",34,"FKT AMBARIJATSY","tmx_2015_3",28.36349742
"2961",35,"FKT AMBOHIMAHAVELONA","tmx_2015_3",28.51826657
"2962",36,"FKT AMBOATROTROKA","tmx_2015_3",28.54372588
"2963",37,"FKT MANDIAFASINA","tmx_2015_3",28.49492166
"2964",38,"FKT AMBODIARA SUD","tmx_2015_3",28.75361183
"2965",39,"FKT MANAMPANDRANA","tmx_2015_3",28.64076638
"2966",40,"FKT KIANJANOMBY","tmx_2015_3",28.29070974
"2967",41,"FKT MALAZAMASINA SUD","tmx_2015_3",28.47541369
"2968",42,"FKT MALAZAMASINA NORD","tmx_2015_3",25.98220182
"2969",43,"FKT ANTANJOMANGA","tmx_2015_3",27.22663002
"2970",44,"FKT BETAMPONA NORD","tmx_2015_3",27.34386956
"2971",45,"FKT AMBINANINDRANO","tmx_2015_3",27.6344501
"2972",46,"FKT TANAMBAO OUEST","tmx_2015_3",27.46968842
"2973",47,"FKT MANAKANA","tmx_2015_3",27.28011362
"2974",48,"FKT AMPASIMPOTSY","tmx_2015_3",27.30399451
"2975",49,"FKT MAROHARATRA","tmx_2015_3",27.62889054
"2976",50,"FKT SOANIERANA","tmx_2015_3",27.69769936
"2977",51,"FKT MALEMIAMBO","tmx_2015_3",27.40388886
"2978",52,"FKT AMPASIMADINIKAKELY","tmx_2015_3",27.12919165
"2979",53,"FKT AMBALAVOLO","tmx_2015_3",28.06786137
"2980",54,"FKT AMBOHITSARA EST","tmx_2015_3",28.42955694
"2981",55,"FKT ANIVORANO","tmx_2015_3",27.98513818
"2982",56,"FKT MAHATSARA","tmx_2015_3",28.12933323
"2983",57,"FKT SAHOMBY","tmx_2015_3",27.48522386
"2984",58,"FKT AMBODIMANGA","tmx_2015_3",28.42795799
"2985",59,"FKT AMPASIMADINIKA","tmx_2015_3",28.24531163
"2986",60,"FKT SAHAVATANA","tmx_2015_3",27.28710996
"2987",61,"FKT AMBODIVOANGY","tmx_2015_3",26.2732746
"2988",62,"FKT AMBOHINIHAONANA","tmx_2015_3",27.70715955
"2989",63,"FKT KIANJANOMBY","tmx_2015_3",27.16743921
"2990",64,"FKT AMPITAMBE","tmx_2015_3",27.46039205
"2991",65,"FKT MANDRIVANY","tmx_2015_3",27.2553146
"2992",66,"FKT AMBODIPAISO NORD","tmx_2015_3",27.41828794
"2993",67,"FKT AMBODIPAISO SUD","tmx_2015_3",27.31105843
"2994",68,"FKT KELILALINA","tmx_2015_3",27.25140998
"2995",69,"FKT ANDRANOMAINTY","tmx_2015_3",27.27070442
"2996",70,"FKT ANOSY","tmx_2015_3",27.13396075
"2997",71,"FKT FOTSIALANANA","tmx_2015_3",27.29544702
"2998",72,"FKT AMBALADINGANA","tmx_2015_3",27.32786477
"2999",73,"FKT AMBODIARA","tmx_2015_3",27.63675794
"3000",74,"FKT SAHAFITOROKA","tmx_2015_3",27.93060978
"3001",75,"FKT MAROMENA","tmx_2015_3",27.84014686
"3002",76,"FKT ANDRANOFOLAHINA","tmx_2015_3",27.50999241
"3003",77,"FKT AMBORAKA","tmx_2015_3",27.62318698
"3004",78,"FKT IFANADIANA","tmx_2015_3",27.78159339
"3005",79,"FKT ANTAFOTENINA","tmx_2015_3",27.72944563
"3006",80,"FKT AMBODIRAFIA II","tmx_2015_3",27.47063764
"3007",81,"FKT FENOARIVO I","tmx_2015_3",27.69837308
"3008",82,"FKT AMBINANINDRANOTELO","tmx_2015_3",27.51500895
"3009",83,"FKT ANKABOKA","tmx_2015_3",27.45844274
"3010",84,"FKT AMBIABE I","tmx_2015_3",27.67796809
"3011",85,"FKT ANDRANOMAINTSO","tmx_2015_3",27.21745757
"3012",86,"FKT FIADANANA NORD","tmx_2015_3",24.6713599
"3013",87,"FKT MORARANO","tmx_2015_3",24.79614137
"3014",88,"FKT AMPASIMBOLA I","tmx_2015_3",26.15530827
"3015",89,"FKT SAKAVANANA","tmx_2015_3",26.7755795
"3016",90,"FKT AMBODIARA NORD","tmx_2015_3",26.20982967
"3017",91,"FKT AMBINANISERY","tmx_2015_3",26.7831513
"3018",92,"FKT VOLOBE","tmx_2015_3",25.85372177
"3019",93,"FKT ANTENIMBELONA","tmx_2015_3",27.26783244
"3020",94,"FKT AMBOHINIHAONANA","tmx_2015_3",27.25348439
"3021",95,"FKT MAROVORAKA","tmx_2015_3",27.36727738
"3022",96,"FKT TSARATANANA","tmx_2015_3",27.45577424
"3023",97,"FKT TSARARIVOTRA","tmx_2015_3",27.43591772
"3024",98,"FKT BEFOTAKA","tmx_2015_3",27.4648571
"3025",99,"FKT AMBOHITSARA","tmx_2015_3",27.31626993
"3026",100,"FKT FASINTSARA","tmx_2015_3",27.29257699
"3027",101,"FKT AMBATOMANJAKA","tmx_2015_3",27.35645117
"3028",102,"FKT TSARAKIANJA","tmx_2015_3",27.45910518
"3029",103,"FKT SAHAKONDRO","tmx_2015_3",27.40408462
"3030",104,"FKT MANAKANA SUD","tmx_2015_3",27.10414696
"3031",105,"FKT AMBODIARA SUD","tmx_2015_3",27.35951718
"3032",106,"FKT AMPASINAMBO","tmx_2015_3",25.0158956
"3033",107,"FKT AMBODIVOANGY","tmx_2015_3",27.10716259
"3034",108,"FKT AMBALAPAISO","tmx_2015_3",26.89084738
"3035",109,"FKT AMPITOMITA","tmx_2015_3",28.32929681
"3036",110,"FKT ANIVORANO","tmx_2015_3",27.23246239
"3037",111,"FKT KIANJAVATO","tmx_2015_3",27.45256571
"3038",112,"FKT AMBATOVORY","tmx_2015_3",28.48547598
"3039",113,"FKT ANTSINDRA","tmx_2015_3",27.65240224
"3040",114,"FKT BEFOTAKA","tmx_2015_3",28.40809648
"3041",115,"FKT AMPITABE","tmx_2015_3",28.74450743
"3042",116,"FKT AMBOATROTROKA","tmx_2015_3",27.87423129
"3043",117,"FKT AMBINANIVATOMENA","tmx_2015_3",29.21692737
"3044",118,"FKT AMBODIARA I","tmx_2015_3",28.50621742
"3045",119,"FKT MORAFENO","tmx_2015_3",28.08068702
"3046",120,"FKT BETAMPONA","tmx_2015_3",28.56536807
"3047",121,"FKT ANDRANOMAITSO","tmx_2015_3",28.17963872
"3048",122,"FKT ANTARETRA","tmx_2015_3",28.24859171
"3049",123,"FKT AMBODIROTRA","tmx_2015_3",27.70218751
"3050",124,"FKT ANDONABE","tmx_2015_3",27.93941994
"3051",125,"FKT AMPASIMBE","tmx_2015_3",28.17339639
"3052",126,"FKT ANDRORANGAVOLA","tmx_2015_3",28.11837051
"3053",127,"FKT AMBODIFONTSINA","tmx_2015_3",27.29537239
"3054",128,"FKT AMBALATENINA","tmx_2015_3",27.86923588
"3055",129,"FKT AMBALAFASINA","tmx_2015_3",27.77097537
"3056",130,"FKT AMBOHIMAHAVELONA BETOHO","tmx_2015_3",27.90615392
"3057",131,"FKT NOSIBE SUD","tmx_2015_3",28.04033103
"3058",132,"FKT MANDRIAPOTSY","tmx_2015_3",28.12509175
"3059",133,"FKT AMBALAVAONA","tmx_2015_3",28.17727123
"3060",134,"FKT LAVAKIANJA SUD","tmx_2015_3",28.3330591
"3061",135,"FKT AMBODIARA NORD","tmx_2015_3",27.55876723
"3062",136,"FKT MAHASOA","tmx_2015_3",28.48882316
"3063",137,"FKT AMBODIRORANGA","tmx_2015_3",28.2168434
"3064",138,"FKT AMBOHIMISAFY","tmx_2015_3",28.32213174
"3065",139,"FKT AMBALATABAKA","tmx_2015_3",28.41966379
"3066",140,"FKT ANIVORANO","tmx_2015_3",28.53857775
"3067",141,"FKT AMPASIMPOTSY","tmx_2015_3",27.72316137
"3068",142,"FKT AMBOHIMIARINA","tmx_2015_3",27.39610469
"3069",143,"FKT MATSITSIRANO","tmx_2015_3",27.01854246
"3070",144,"FKT BETAMPO NORD","tmx_2015_3",26.20181053
"3071",145,"FKT ANDRORANGAVOLA SUD","tmx_2015_3",27.15851607
"3072",146,"FKT ANALAMPASINA","tmx_2015_3",27.43887001
"3073",147,"FKT ANALAVORY","tmx_2015_3",26.85133553
"3074",148,"FKT AMBARO","tmx_2015_3",26.22886204
"3075",149,"FKT AMBOHIMALAZA","tmx_2015_3",27.55592223
"3076",150,"FKT MANJIRIANA SUD","tmx_2015_3",27.0415728
"3077",151,"FKT MAROSATROKA","tmx_2015_3",27.41438556
